name,id
Truddi Chase,1248
Andreas Eschbach,1249
Jane Yolen,1250
Andrew Mark,1251
Caroline B. Cooney,1252
Karen Cushman,1253
Frank Lauria,1254
Deborah Spungen,1255
Russell Baker,1256
Lewis Perdue,1257
Chris Rock,1258
Oscar Williams,1259
Henry David Thoreau,1260
Haven Kimmel,1261
Carly Phillips,1262
Joseph Bedier,1263
Jerome Lawrence,1264
Lorraine Hansberry,1265
Jeff Deaver,1266
Niccolo Ammaniti,1267
Nina Killham,1268
Mandalyn Kaye,1269
Gwynn Rubio,1270
Maxine Hong Kingston,1271
Bryce Courtenay,1272
Rosie O.'Donnell,1273
Carrie Weaver,1274
Linda Goodman,1275
Drake Douglas,1276
Arturo Pгѓв©Rez-Reverte,1277
Katrina Kenison,1278
Lily Burana,1279
Nicholson Baker,1280
Diane Schoemperlen,1281
John Gray,1282
M. A. Harper,1283
Joseph Conrad,1284
Robert Amoroso,1285
Jack Finney,1286
Wilkie Collins,1287
Liz Curtis Higgs,1288
Kathryn Harvey,1289
Andrew Morton,1290
David G. Hartwell,1291
Bel Kaufman,1292
Michael Morris,1293
Stewart O.'Nan,1294
David Liss,1295
Thich Nhat Hanh,1296
A. Scott Berg,1297
Melissa Senate,1298
Cheryl Peck,1299
Danzy Senna,1300
Tamar Myers,1301
Joanne Fluke,1302
Atul Gawande,1303
Harriet Doerr,1304
Jo-Ann Mapson,1305
Tracy Quan,1306
Donna Morrissey,1307
Loraine Despres,1308
Bette Greene,1309
Jeffrey Deaver,1310
Nancy Martin,1311
Pat Warren,1312
William X. Kienzle,1313
Tim Green,1314
Ellen Byerrum,1315
Merrill Markoe,1316
Larry Bond,1317
Mary Gordon,1318
John Edward,1319
Ken Grimwood,1320
Clive Barker,1321
Charlotte Perkins Gilman,1322
"Kurt, Jr. Vonnegut",1323
Italo Calvino,1324
Phil Mcgraw,1325
Sarah Dunant,1326
Deborah Larsen,1327
Judy Sheindlin,1328
Kathryn Harrison,1329
Emily Dickinson,1330
Margaret Williams,1331
Patrick O.'Brian,1332
Emily Barr,1333
Andrew H. Vachss,1334
Ann Coulter,1335
Ute Ehrhardt,1336
Allan Pease,1337
Steve Kluger,1338
James Alan Gardner,1339
David Leavitt,1340
Anthony Bourdain,1341
J. T. Leroy,1342
Beth Gutcheon,1343
Ethan Hawke,1344
Marcia Muller,1345
Lawrence Schiller,1346
Richard Atwater,1347
Judy Shasek,1348
Eve Ensler,1349
Linda Moore,1350
Dorothy Gilman,1351
Matt Beaumont,1352
Marianne Williamson,1353
Sarah L. Delany,1354
Anne Heche,1355
Darcey Steinke,1356
Leo Buscaglia,1357
John E. Douglas,1358
Henry Miller,1359
Camilo Jose Cela,1360
Frank B. Gilbreth Sr.,1361
Judith Michaels,1362
Mary Lynn Baxter,1363
Ann Benson,1364
Betty Friedan,1365
Phyllis White,1366
Arthur Hailey,1367
Alice Mattison,1368
Michel Houellebecq,1369
Ellen Degeneres,1370
Wendy Corsi Staub,1371
Terry Goodkind,1372
Robin Hobb,1373
Jerzy Kosinski,1374
Gaite Carmen Martin,1375
William Blake,1376
Dalton Trumbo,1377
Esther Forbes,1378
Laurence Yep,1379
Arthur G. Slade,1380
Adam Gopnik,1381
Noam Chomsky,1382
James Clavell,1383
Alexandra Ripley,1384
Harvey Diamond,1385
Lois Mcmaster Bujold,1386
Po Bronson,1387
George R. Stewart,1388
Clamp,1389
Andre Norton,1390
Esther Friesner,1391
Karen Hancock,1392
Vгѓв­Ctor E. Villaseгѓв±Or,1393
Rohinton Mistry,1394
W. A. Mccay,1395
Peter David,1396
Gertrude Chandler Warner,1397
John De Graaf,1398
Lucy Grealy,1399
Dr. Jerri Nielsen,1400
Jeffrey Lent,1401
Haywood Smith,1402
Kathy Lette,1403
Marsha Sinetar,1404
Tania Kindersley,1405
Tom Sharpe,1406
Jay Anson,1407
Melinda Metz,1408
Gavin De Becker,1409
Sara Shandler,1410
Patricia Telesco,1411
Valerie Ann Worwood,1412
Jonathan Swift,1413
Anhua Gao,1414
Ira Levin,1415
Doug Stanton,1416
Lucy Maude Montgomery,1417
Tracy Kidder,1418
Barbara Freese,1419
William Least Heat-Moon,1420
Tanja Kinkel,1421
James Ellroy,1422
Joseph F. Girzone,1423
Keri Hulme,1424
Jung Chang,1425
Sheldon Siegel,1426
Allan Folsom,1427
Jonathan Rabb,1428
Rachael F. Heller,1429
Rosie Daley,1430
Michael Maccaskey,1431
Jerome Preisler,1432
Christopher Reeve,1433
Elizabeth Buchan,1434
Katia Granoff,1435
Bob Greene,1436
Virginia Henley,1437
Karen Marie Moning,1438
Caroline Burnes,1439
Greg Manning,1440
Joseph Girzone,1441
Terry Ryan,1442
Deborah Tannen,1443
Evelyn Mcfarlane,1444
Virginia Beard Morton,1445
Doug Naylor,1446
Sir Thomas More,1447
Mo Hayder,1448
John Champlin Gardner,1449
Sujata Massey,1450
Alfred Lansing,1451
Barry Unsworth,1452
Gao Xingjian,1453
Jane Juska,1454
Alison Smith,1455
Rick Bragg,1456
Roger Lea Macbride,1457
Jessica Shaver,1458
Desmond Morris,1459
Jeffrey Moussaieff Masson,1460
Edward Rutherford,1461
Natalie Babbitt,1462
Kathryn Lasky,1463
Norma Fox Mazer,1464
Patrick Lynch,1465
Penelope Lively,1466
Torey Hayden,1467
Susan Jeffers,1468
Gavin Edwards,1469
Allegra Goodman,1470
Jennifer Belle,1471
Margaret Coel,1472
Stephanie Barron,1473
Emily Grayson,1474
Margaret George,1475
Ellen Sussman,1476
Niall Williams,1477
Jeanne D.'Haem,1478
George Lucas,1479
Robin Maxwell,1480
Robyn Sisman,1481
Anna Gavalda,1482
Wayson Choy,1483
Lloyd Alexander,1484
Bette Lord,1485
George Dawes Green,1486
Paul Doherty,1487
Harry F. Saint,1488
Leslie Glass,1489
Jamaica Kincaid,1490
Susan Fromberg Schaeffer,1491
Zlata Filipovic,1492
Alan Brennert,1493
Kuki Gallmann,1494
Richard Mason,1495
Tadahiko Nagao,1496
Matthew Kneale,1497
Linda Fairstein,1498
India Knight,1499
Robert Penn Warren,1500
Dan Zevin,1501
Gilda Radner,1502
Paullina Simons,1503
Anne Michaels,1504
Nancy H. Kleinbaum,1505
Joan Johnston,1506
Melanie Rawn,1507
W. E. B. Griffin,1508
Bentley Little,1509
Elizabeth Hand,1510
Michael J. Fox,1511
George Burns,1512
Judith R. Hendricks,1513
Tabitha King,1514
Laura Fraser,1515
Nancy Huston,1516
Alice Borchardt,1517
Susanna Tamaro,1518
Larry Watson,1519
Jean P. Sasson,1520
Henrik Ibsen,1521
Maria Shriver,1522
Oriah Mountain Dreamer,1523
Katie Macalister,1524
Marlena De Blasi,1525
Elaine St. James,1526
May Sarton,1527
Debra Ginsberg,1528
Judy Jones,1529
Friedrich Duerenmatt,1530
William H. Armstrong,1531
Edward P. Jones,1532
Kate Dicamillo,1533
Howard Stern,1534
Terry Jones,1535
David Mccullough,1536
Kelsey Grammer,1537
Mary Stewart,1538
Dominique Lapierre,1539
Sherman Alexie,1540
Flavia,1541
Rainer Maria Rilke,1542
Elizabeth Coatsworth,1543
Daniel Mason,1544
Robert Schneider,1545
Margaret Craven,1546
Brenda Joyce,1547
Teresa Medeiros,1548
Josephine Hart,1549
Alan Watts,1550
Eva Heller,1551
A. A. Milne,1552
Dan Millman,1553
Jon Kabat-Zinn,1554
Max Lucado,1555
Petru Popescu,1556
Tennessee Williams,1557
Helen Prejean,1558
Daniel Boorstin,1559
Alice Joyce Davidson,1560
Louise Fitzhugh,1561
Henry Roth,1562
Karen Anders,1563
Kristin Hardy,1564
Carla Neggers,1565
Christopher Reich,1566
John-Roger Mcwilliams,1567
Kristen Britain,1568
Lauren Brooke,1569
Thomas H. Cook,1570
Ellen Datlow,1571
Jeff Rovin,1572
Karen Joy Fowler,1573
Paul Bowles,1574
Lynsay Sands,1575
Josh Mcdowell,1576
Joseph Kanon,1577
Joe Dominguez,1578
Sara Donati,1579
Lee Child,1580
Amanda Foreman,1581
Gregg Hurwitz,1582
Carol Brown Janeway,1583
Alex Haley,1584
Fay Weldon,1585
Frederik Pohl,1586
Bruce Chatwin,1587
Lee Strobel,1588
Daniel De Foe,1589
Tim F. Lahaye,1590
Rachel Carson,1591
Francesca Lia Block,1592
Louise L. Hay,1593
Robert Graves,1594
Jim Harrison,1595
Judith Gould,1596
Pagan Kennedy,1597
Alex Kava,1598
Gene Brewer,1599
Lawrence M. Krauss,1600
Caroline Myss,1601
Richard Erdoes,1602
Andrea Barrett,1603
Barbara Robinson,1604
Dorothy Sayer,1605
Michel Faber,1606
Pamela Morsi,1607
Robert Hellenga,1608
Stephen C. Lundin,1609
Lynn Abbey,1610
Arturo Y Carlota Perez-Reverte,1611
Jon Katz,1612
Paul Fleischman,1613
Arthur S. Golden,1614
Karleen Koen,1615
Bud Macfarlane Jr.,1616
D. W. Buffa,1617
William J. Coughlin,1618
Stephen Frey,1619
Marilyn French,1620
Emma Gold,1621
Rumiko Takahashi,1622
Ernest Shackleton,1623
Delia Ephron,1624
Jan Harold Brunvand,1625
Oswald Wynd,1626
Steven Brust,1627
Jerry Jenkins,1628
Jane Stanton Hitchcock,1629
Michael Stewart,1630
Muriel Gray,1631
Amanda Davis,1632
Sophocles,1633
William Pollack,1634
Eric-Emmanuel Schmitt,1635
Arnauld Pontier,1636
Walt Whitman,1637
John J. Nance,1638
Mark Olshaker,1639
Jon Stewart,1640
Robin Pilcher,1641
Matilde Asensi,1642
Joe Klein,1643
Kate Grenville,1644
Gary Jennings,1645
Carrie Fisher,1646
Helen Hooven Santmyer,1647
D. Preston,1648
Peter Maas,1649
Beppe Severgnini,1650
Lori Foster,1651
Bradley Trevor Greive,1652
Kate Christensen,1653
David James Duncan,1654
Nicholas Negroponte,1655
Roger Fisher,1656
Ben Rice,1657
Richard P. Feynman,1658
Shannon Drake,1659
Hunter S. Thompson,1660
Jonathan Kozol,1661
Walker Percy,1662
Monica Ali,1663
Jill Ker Conway,1664
Deborah Coates,1665
Mary Tyler Moore,1666
Carmen Renee Berry,1667
Dbc Pierre,1668
Luis Martin-Santos,1669
Paul Feig,1670
Celia Rees,1671
Joanna Hershon,1672
Clarissa Pinkola Phd Estes,1673
Deborah Copaken Kogan,1674
Kelley Armstrong,1675
Francois M. Voltaire,1676
Antoine De Saint-Exupery,1677
Sparkle Hayter,1678
Diana Diamond,1679
"Charlotte Sophia, Phd. Kasl",1680
George S. Clason,1681
Cecelia Ahern,1682
Elaine Viets,1683
Julie Smith,1684
David Pickering,1685
Phyllis A. Whitney,1686
Kenneth T. Brown,1687
Poppy Z. Brite,1688
Annie Leibovitz,1689
Graham Joyce,1690
Susan Conant,1691
Richard A. Clarke,1692
Lynn S. Hightower,1693
Mariah Stewart,1694
Andrew Weil M. D.,1695
Anna Sewell,1696
Boris Vian,1697
Raymond Queneau,1698
Meggin Cabot,1699
Federico Garcia Lorca,1700
Julie Andrews Edwards,1701
Jeanne W. Houston,1702
Alexandra Fuller,1703
Rachel Seiffert,1704
Philip Kindred Dick,1705
John Lanchester,1706
Takashi Matsuoka,1707
Maggie Alderson,1708
Mineko Iwasaki,1709
James Gleick,1710
Nancy Reagan,1711
Claude Mckay,1712
Dudley Fitts,1713
Frank Peretti,1714
Patti Berg,1715
Jack Handey,1716
Sherrie Krantz,1717
Mickey Zucker Reichert,1718
Martha Sears,1719
Antonia Barber,1720
Harold G. Moore,1721
Gabriel King,1722
Woody Allen,1723
Carlos Castaneda,1724
Marge Piercy,1725
Carlene Thompson,1726
Madeena S. Nolan,1727
Katherine Kurtz,1728
Anna Lee Waldo,1729
Andrew Neiderman,1730
Michael Prescott,1731
Ian Caldwell,1732
Joanne Greenberg,1733
Judy Mercer,1734
Jacki Lyden,1735
Martha Sacks,1736
Charles M. Sheldon,1737
Michael Newton,1738
Norman F. Maclean,1739
Billy Graham,1740
Isak Dinesen,1741
Sandra Martz,1742
Jennifer Louden,1743
Susan Faludi,1744
Brian Greene,1745
Michio Kaku,1746
Niccolo Machiavelli,1747
Tim Cockey,1748
Launius Anthony,1749
Deborah Chester,1750
Jennifer Haigh,1751
Karen Brichoux,1752
Lynn Messina,1753
Lynda Curnyn,1754
Carol Goodman,1755
Helen Ellis,1756
Jane Moore,1757
Lisa Cach,1758
Clare Naylor,1759
Suzanne Finnamore,1760
Cynthia Hartwick,1761
Cecily Von Ziegesar,1762
Kristin Mccloy,1763
Ruth L. Ozeki,1764
Lee Iacocca,1765
J. Lynne Hinton,1766
Anne Sexton,1767
Jonathan Hull,1768
Rebbecca Ray,1769
Laura Caldwell,1770
Mark Dunn,1771
Megan Mccafferty,1772
Jenny Colgan,1773
Leigh Riker,1774
Sarah Ferguson,1775
E. M. Swift,1776
Vicki Leon,1777
Rebecca Campbell,1778
Deepak Chopra,1779
Rupert Everett,1780
Kevin Crossley-Holland,1781
Dorothy Samuels,1782
Ann Rinaldi,1783
Laura C. Schlessinger,1784
Stormie Omartian,1785
Francine Rivers,1786
Michael Lee West,1787
Bill Quinn,1788
Kristiana Gregory,1789
Marguerite Henry,1790
Ed Mcbain,1791
John Tyerman Williams,1792
Alexa Albert,1793
J. Moussaieff Masson,1794
Latifa,1795
Scott Rice,1796
Mary Mayer Holmes,1797
Spike Milligan,1798
Alicia Appleman-Jurman,1799
Bertolt Brecht,1800
Jason Little,1801
Kevin Freiberg,1802
Miles Harvey,1803
Simone De Beauvoir,1804
Kay R. Jamison,1805
Gregory Stock,1806
Donna Boyd,1807
L. E. Modesitt Jr.,1808
Suzann Ledbetter,1809
Stephanie Gertler,1810
Josie Lloyd,1811
Margaret Eleanor Atwood,1812
Fiona Walker,1813
Vladimir Nabokov,1814
Ruth Reichl,1815
Andrew Miller,1816
Stuart Mclean,1817
Jonathan Lethem,1818
Barbara Gowdy,1819
Helen Fremont,1820
Timothy Findley,1821
Pat Barker,1822
Terry Kay,1823
Mary Janice Davidson,1824
Robert Cormier,1825
Octavia Butler,1826
Trina Paulus,1827
Harriette Arnow,1828
Jeff Shaara,1829
Jim Davis,1830
Andrew Clements,1831
Katharine Hepburn,1832
Noelle Howey,1833
Paula Danziger,1834
John Travolta,1835
Rachel Simmons,1836
Heidi E. Murkoff,1837
Kevin Baker,1838
Illona Linthwaite,1839
Patricia Maclachlan,1840
David Rees,1841
Christopher Paolini,1842
Upton Beall Sinclair,1843
Dorothy West,1844
Isabel Fonseca,1845
James Carville,1846
Tom Brokaw,1847
Greg Critser,1848
Wilbur A. Smith,1849
Stephen Mitchell,1850
Steven Millhauser,1851
Ron Clark,1852
Adrian Nicole Leblanc,1853
Karen Kijewski,1854
Barbara Hambly,1855
Margaret Maron,1856
Darby Conley,1857
Anne George,1858
Jeanne Braselton,1859
Alisa Valdes-Rodriguez,1860
T. R. Pearson,1861
Witi Ihimaera,1862
Edward Abbey,1863
Yxta Maya Murray,1864
Simon Doonan,1865
Abby Bardi,1866
Art Spiegelman,1867
Gary Ogden Harper,1868
William Burroughs,1869
Paulette Jiles,1870
Ariel Jennifer Jones,1871
Sherry Sontag,1872
Pete Dexter,1873
Patricia Kay,1874
Deborah Smith,1875
Cherry Adair,1876
Jerry Seinfeld,1877
Mqp Creative,1878
Richard Ford,1879
Mark Kurlansky,1880
Ruthanne Lum Mccunn,1881
Calvin Trillin,1882
Elizabeth Mccracken,1883
Paula Marantz Cohen,1884
Lawrence Goldstone,1885
A. M. Homes,1886
Margot Livesey,1887
Wallace Earle Stegner,1888
Judith Rossner,1889
Angela Nissel,1890
Thomas L. Friedman,1891
Susan Orlean,1892
Ben Sherwood,1893
Murray Bail,1894
Marlys Millhiser,1895
Alice Munro,1896
Kim Wong Keltner,1897
Nicole Mones,1898
Frances H. Burnett,1899
Jilliane Hoffman,1900
Donna Vanliere,1901
Jack Ketchum,1902
Paul Burrell,1903
Hannah Alexander,1904
T. J. Macgregor,1905
Connie May Fowler,1906
Keith Ablow,1907
Jeffrey Konvitz,1908
Joseph R. Garber,1909
Jessica Barksdale Inclan,1910
Jim Grimsley,1911
Malcolm X.,1912
Marc Behm,1913
John Steakley,1914
Rob Kean,1915
James C. Dobson,1916
"Frank B. , Jr. Gilbreth",1917
Bruce Campbell,1918
Louise Taylor,1919
Sarah Graves,1920
Harriet Lerner,1921
Jean-Dominique Bauby,1922
Ellen Fein,1923
Allen Mandelbaum,1924
Dorothy Cannell,1925
Jean Rhys,1926
John Walsh,1927
Kenneth Grahame,1928
Elizabeth Ann Scarborough,1929
Nancy Fairbanks,1930
Zilpha Keatley Snyder,1931
Jason Moss,1932
Edward Ball,1933
Laura Pedersen,1934
Maurice Sendak,1935
Frances Burnett,1936
William R. Maples,1937
Catherine Marshall,1938
Bill Myers,1939
N. H. Kleinbaum,1940
Caroline Knapp,1941
Harold S. Kushner,1942
Josephine Tey,1943
Elizabeth Forsythe Hailey,1944
Jim Lovell,1945
Clement Clarke Moore,1946
Christopher Phillips,1947
Willa Silbert Cather,1948
Jon Hassler,1949
Michael Dorris,1950
Zelig Pliskin,1951
Hillary Rodham Clinton,1952
Allan Gurganus,1953
Richard Zimler,1954
Gary Zukav,1955
Anna Davis,1956
Laura Childs,1957
Seth Godin,1958
Susan Andersen,1959
Trish Jensen,1960
Curtiss Matlock,1961
Mona Simpson,1962
George Dawson,1963
Laura Kinsale,1964
John Miller,1965
Bonnie Burnard,1966
Charles Baxter,1967
Janelle Taylor,1968
Helen Myers,1969
Sandra Hill,1970
Katherine Stone,1971
Taylor Smith,1972
Magnus Mills,1973
Michael Palin,1974
Charles Palliser,1975
Harry Mulisch,1976
Russell Hoban,1977
Fedor Dostoevsky,1978
Susan Kay,1979
Bharati Mukherjee,1980
Jean Auel,1981
Carol Saline,1982
Alan Alexander Milne,1983
R. Queneau,1984
Maxence Fermine,1985
Tonino Benacquista,1986
Noah Gordon,1987
Pamela Duncan,1988
Debbie Ford,1989
Marla Cilley,1990
Rand Miller,1991
Cheryl Richardson,1992
Lynn Flewelling,1993
Karin Slaughter,1994
Robert Newton Peck,1995
Herman Melville,1996
Denise Fields,1997
Lois Duncan,1998
William W. Johnstone,1999
Susan Wilson,2000
Catherine Hart,2001
Edgar Allan Poe,2002
Zachary Fox,2003
Shirley Mcclaine,2004
Kathleen Demarco,2005
Martha Moody,2006
C. E. Poverman,2007
Liza Crihfield Dalby,2008
Andy Rooney,2009
Susan Power,2010
Ellis Peters,2011
Wayland Drew (Adapter),2012
Aaron Naparstek,2013
Alexander Solzhenitsyn,2014
Bebe Moore Campbell,2015
T. C. Boyle,2016
Karen Kingston,2017
Brian Hodge,2018
Kamala Markandaya,2019
Aldo Leopold,2020
Tony Kushner,2021
James Michener,2022
Amitav Ghosh,2023
Colin Dexter,2024
James L. Burke,2025
Robert L. Asprin,2026
Edward Albee,2027
Amanda Cross,2028
Hubert Selby,2029
Anne Wilson Schaef,2030
W. Somerset Maugham,2031
Anne Rampling,2032
Jeffery Wilds Deaver,2033
Tom Savage,2034
Rebecca Brandewyne,2035
Jennifer Robertson,2036
Doris Kearns Goodwin,2037
Sarah Smith,2038
Lynn Kurland,2039
Suzanne Enoch,2040
Robert Coover,2041
Fran Drescher,2042
Edward Kipel,2043
Janette Oke,2044
Jane Roberts Wood,2045
Marian Wells,2046
Dan Savage,2047
Doris Lessing,2048
Leon Uris,2049
Theodore Taylor,2050
Robert Adamov,2051
Joe Mcginniss,2052
John Gregory Betancourt,2053
V. E. Mitchell,2054
Saralee Rosenberg,2055
Paul Zindel,2056
J. P. Mccarthy,2057
James Carroll,2058
Reynolds Price,2059
Jay Mcinerney,2060
Deborah Howe,2061
Pat Booth,2062
Chaz Corzine,2063
Alfred Bester,2064
Gayle Greeno,2065
Sean Covey,2066
Donna Jo Napoli,2067
Rodman Philbrick,2068
Amelia Atwater-Rhodes,2069
Christopher Golden,2070
Sanami Matoh,2071
Richie Tankersley Cusick,2072
Heinrich Boll,2073
Plenzdorf,2074
Boris Pasternak,2075
Fred Mustard Stewart,2076
V. S. Naipaul,2077
Brian Lumley,2078
Elizabeth Sherrill,2079
Ray Blackston,2080
Mara Leveritt,2081
Torey L. Hayden,2082
Sue Bender,2083
Jessica Hall,2084
Stephen Horn,2085
Stacey Ballis,2086
Thomas Perry,2087
Susie Moloney,2088
Audrey Schulman,2089
Sarah Webb,2090
Whitney Lyles,2091
David Letterman,2092
Hope Edelman,2093
James Van Praagh,2094
Lisa Wingate,2095
Kay Redfield Jamison,2096
Alice Gray,2097
James Huston,2098
Edgar Rice Burroughs,2099
Rudyard Kipling,2100
Ramon J. Sender,2101
Jonathan Coe,2102
C. D. Payne,2103
Pete Mccarthy,2104
Elizabeth Thornton,2105
Susan Wiggs,2106
Kimberly Cates,2107
Joan Wester Anderson,2108
Betsy Burke,2109
Robert Devereaux,2110
Karyn Bosnak,2111
Julian Barnes,2112
Flora Rheta Schreiber,2113
Sara Nelson,2114
Barbara Hodgson,2115
Poppy Brite,2116
Jodi Thomas,2117
L. Frank Baum,2118
Danny Sugarman,2119
Jill Marie Landis,2120
Henry James,2121
Roddy Doyle,2122
Stephen J. Cannell,2123
Iris Rainer Dart,2124
Emilie Richards,2125
Barry Reed,2126
Erich Maria Remarque,2127
"Wayne W. , Dr. Dyer",2128
Michael R. Eades,2129
Zachary Alan Fox,2130
Ron Suskind,2131
Gabrielle Lord,2132
Larry Brooks,2133
Elizabeth Redfern,2134
J. G. Passarella,2135
Danny Wallace,2136
Robert Westbrook,2137
Matthew J. Reilly,2138
Todd Strasser,2139
Donald M. Vickery,2140
Glade B. Curtis M. D. Ob/Gyn,2141
Gregory Godek,2142
Thomas Rockwell,2143
Antwone Fisher,2144
Heinrich Harrer,2145
Nick Mcdonell,2146
Scott Odell,2147
Tracy Johnston,2148
Ayelet Waldman,2149
Rich Hall,2150
William J. Bennett,2151
Andrew A. Rooney,2152
Robert Lacey,2153
Eugene Gladstone O.'Neill,2154
Louise Rafkin,2155
Sandra Tsing Loh,2156
Norman Mailer,2157
Hilary Liftin,2158
Ellen Emerson White,2159
Leslie Marmon Silko,2160
John Douglas,2161
Dan Clowes,2162
Chloe Hooper,2163
Miguel Delibes,2164
Irving Stone,2165
Stanislaw Lem,2166
Margot Batrae,2167
Amanda Platell,2168
Sarah Strohmeyer,2169
"Alfred Tennyson, Baron Tennyson",2170
Apostolos K. Doxiades,2171
Daj Sijie,2172
Vladimir Vladimirovich Nabokov,2173
David Wiltse,2174
Sherwood Smith,2175
Shirley Maclaine,2176
Martin Page,2177
Julie Ellis,2178
Nikki Gemmell,2179
Michael J. Nelson,2180
Alexandra Robbins,2181
Marjane Satrapi,2182
Linda Castillo,2183
Ingrid Weaver,2184
Camryn Manheim,2185
Ernest Callenbach,2186
Robert Wilson,2187
Frank De Felitta,2188
Jonathan Nasaw,2189
Jodee Blanco,2190
George Selden,2191
Lynn Gordon,2192
Ruth Park,2193
Beverley Donofrio,2194
T. L. Mancour,2195
Fred Saberhagen,2196
Maryanne Vollers,2197
Geoffrey A. Landis,2198
Jonathan Kirsch,2199
Barbara Williams,2200
Dee Henderson,2201
Norma Klein,2202
Fred Gipson,2203
Peter Hedges,2204
Don Donaldson,2205
John S. Martel,2206
Howard Fast,2207
Black Elk,2208
Chuck Yeager,2209
Robert Shea,2210
P. J. Parrish,2211
Chris Dyer,2212
Suzanne Forster,2213
Eve Forward,2214
Pete Earley,2215
Robert R. Mccammon,2216
Judith Merkle Riley,2217
Samuel Beckett,2218
Nancy A. Collins,2219
Roderick Anscombe,2220
Pat Frank,2221
C. Potok,2222
Betty Mahmoody,2223
Louis H. Janda,2224
Jennifer Lynch,2225
Diane Carey,2226
Margaret Yorke,2227
Dick Frances,2228
Evelyn Rogers,2229
Nancy Warren,2230
Rebecca York,2231
Jean Hegland,2232
Sylvia Cassedy,2233
Thom Racina,2234
John J. Edward,2235
Judi Barrett,2236
James Michael Pratt,2237
Else Holmelund Minarik,2238
Barbara Cooney,2239
Julie Gregory,2240
Richard Price,2241
Kristine Carlson,2242
Christina Skye,2243
Kat Martin,2244
Walt Disney Productions,2245
Candace Camp,2246
Lynne Graham,2247
Trezza Azzopardi,2248
Dalai Lama,2249
Louis L.'Amour,2250
Robin Burcell,2251
Nicole Jordan,2252
Philip Yancey,2253
Patty Duke,2254
John Minaham,2255
Editors Prevention Health Books,2256
Emma Holly,2257
Margery Williams Bianco,2258
Sam Mcbratney,2259
Jean Hanff Korelitz,2260
Sarah Willis,2261
Antoinette Stockenberg,2262
Leonard Nimoy,2263
Sophy Burnham,2264
"Susan, Dr. Forward",2265
Oswald Chambers,2266
Barbara Johnson,2267
Carroll C. Calkins (Editor),2268
N. E. Thing Enterprises,2269
Denise Foley,2270
Bertrice Small,2271
Diane Chamberlain,2272
Amy Dacyczyn,2273
Stephen Gresham,2274
Susanna Kearsley,2275
Randy Alcorn,2276
Constance O.'Day-Flannery,2277
Herman Wouk,2278
Jordan Kent,2279
Sue Harrison,2280
Chris Stewart,2281
John Birmingham,2282
Joan Lindsay,2283
Kit Williams,2284
Lyn Hamilton,2285
Michael Shermer,2286
Elaine Coffman,2287
Bruce Zimmerman,2288
Dana Stabenow,2289
Joe De Mers,2290
Bob Larson,2291
Thornton Niven Wilder,2292
Anne Moody,2293
William Irwin,2294
Anneli S. Rufus,2295
Janeane Garofalo,2296
Florian Illies,2297
John Cramer,2298
Tania Aebi,2299
Barbara Wood,2300
Brian Kramer,2301
Geneen Roth,2302
Heather Lowell,2303
Suze Orman,2304
Shaun Hutson,2305
Michael Swanwick,2306
Jill Barnett,2307
April Smith,2308
Evan Hunter,2309
Graham Swift,2310
Vincent Lardo,2311
Kristine Kathryn Rusch,2312
Anna Aaron,2313
Jean Sasson,2314
Nicholas Pileggi,2315
Jen Sacks,2316
Lowell Cauffiel,2317
Phyllis Reynolds Naylor,2318
L. Christian Balling,2319
Joanna Elm,2320
Og Mandino,2321
Joanne K. Rowling,2322
Barry Hughart,2323
Gregory Benford,2324
Kelly Harte,2325
George Eliot,2326
Paul-Loup Sulitzer,2327
Josephine Cox,2328
Stephen Ambrose,2329
Ronda Thompson,2330
Dana Fuller Ross,2331
E. E. Cummings,2332
Sven Regener,2333
Elyse Guttenberg,2334
Yasunari Kawabata,2335
Cherry Muhanji,2336
Esther Freud,2337
Theodore Dreiser,2338
Sara Gruen,2339
Jeanie London,2340
Lily Prior,2341
Edith Layton,2342
Derrick Jensen,2343
Karl Marx,2344
Barry Glassner,2345
Michael Malone,2346
Jean Shinoda Bolen,2347
Olivia St. Claire,2348
Joanna Cole,2349
Catherine Aird,2350
Gaby Hauptmann,2351
Bette Bao Lord,2352
Sterling North,2353
Ron Kovic,2354
Tom Perrotta,2355
Sandra Boynton,2356
G. Bruce Knecht,2357
Graham Masterton,2358
Bruce Feiler,2359
Hugh Lunn,2360
Jim Crace,2361
Renate Dorrestein,2362
Meg Wolitzer,2363
Piers Paul Read,2364
James Hilton,2365
Arthur Clarke,2366
Jeffrey M. Shaara,2367
Julia Phillips,2368
Melissa Nathan,2369
T. S. Eliot,2370
B. Stoker,2371
Dawn J. Ranck,2372
Carole Wade,2373
Kenneth Blanchard,2374
Andrew Md Weil,2375
Susan Jane Gilman,2376
Anita Brookner,2377
Penny Jordan,2378
Steve Winter,2379
Robert Silverberg,2380
Peter James,2381
Patricia Mccormick,2382
Gerald Malcolm Durrell,2383
Debra Salonen,2384
Tim Winton,2385
Craig Thomas,2386
Robert Doherty,2387
Sergio Bambaren,2388
Ildiko Von Kurthy,2389
Samuel Shem,2390
Pierre Boulle,2391
Dennis Miller,2392
Brett Butler,2393
"James F. , Md. Balch",2394
Barry Eisler,2395
Leanne Banks,2396
Eleanor Estes,2397
Beryl Markham,2398
Nancy Price,2399
Mark Nykanen,2400
Dennis Mcfarland,2401
Steve Hamilton,2402
Benjamin Lebert,2403
